username,video_id,video_url,hashtags
katiestatonfitness,7.48E+18,,"['#intuitiveeating', '#whatieat', '#healthymeals', '#caloriecounting', '#foodtok']"
katiestatonfitness,7.48E+18,,"['#calories', '#intuitiveeating', '#caloriecounting', '#foodtok']"
katiestatonfitness,7.48E+18,,"['#bloating', '#gymgirlies', '#bloated', '#gymtok']"
katiestatonfitness,7.48E+18,,"['#ayblathlete', '#gymgirlies', '#gymtok']"
florence.4044,7.49E+18,,"['#3drecovery', '#foryou', '#recoveryispossible', '#youcandothis', '#foryoupage', '#lifeisbeautiful']"
florence.4044,7.50E+18,,"['#foryou', '#recoverytok', '#foryoupage', '#recoveryispossible', '#mentalhealthmatters', '#getthisviral', '#3drecovery', '#reminder', '#youdeservetoeat']"
florence.4044,7.50E+18,,"['#foryou', '#f1', '#foryoupage', '#landonorris', '#mentalhealthmatters', '#womaninmotorsport']"
florence.4044,7.49E+18,,"['#foryou', '#recoverytok', '#youcandothis', '#foryoupage', '#recoveryispossible', '#imsoproudofyou', '#3drecovery']"
florence.4044,7.49E+18,,"['#foryou', '#recoverytok', '#youcandothis', '#foryoupage', '#recoveryispossible', '#proudofyou', '#getthisviral']"
florence.4044,7.49E+18,,"['#foryou', '#nephew', '#foryoupage', '#cousinduo', '#loveyou', '#recovery', '#youcandothis', '#getthisviral', '#lifeisbeautiful']"
florence.4044,7.49E+18,,"['#socialmediaisfake', '#foryou', '#recovery', '#youcandothis', '#foryoupage', '#proudofyou', '#lifeisbeautiful', '#pinterest']"
florence.4044,7.49E+18,,"['#foryou', '#recoveryispossible', '#youcandothis', '#getthisviral', '#anxiety', '#foryoupage', '#proudofyou']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#wieiadedrecovery']"
lvrecovery,7.37E+18,,"['#lvrecovery', '#foodfreedom', '#recoverycoach', '#recoveryispossible', '#healyourrelationshipwithfood', '#edsheeranrecoveryy', '#edrec0very', '#mentalhealth', '#commitment', '#anarec0very', '#recovery', '#fypシedrec0very', '#mindset']"
lvrecovery,7.25E+18,,"['#edrec0very', '#mybody', '#recoveryprocess', '#weightgain', '#weightgainjourney', '#weightgainprocess', '#recoveryweightgain', '#stoamchproblems', '#beautiful', '#beautifuljustthewayyouare', '#recoveryispossible', '#edrecocery', '#fyp', '#edrecocery', '#anarecoveryy', '#loveyourself', '#lvrecovery', '#edrecoverycoaching', '#coaching', '#workwithme', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#quasirecovery', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#metabolism', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#purging', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#wieiadedrecovery', '#recoverytiktok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#wieiadedrecovery', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#weightgain', '#weightrestoration', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#snack', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#mealplan', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#weightrestoration']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#stress', '#anxiety', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#extremehungerinrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#breakfast', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#wieiadrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#weightgain', '#weightrestoration', '#recoveryweightgain']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#allinrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#bloating', '#digestivehealth', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible', '#therecoveryaudit']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#dietculture', '#diets']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#binging', '#bedrecovery', '#extremehungerinrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible', '#extremehungerinrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#quasirecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#metabolism', '#extremehungerinrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#foodshop', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#recoveryispossible', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#caloriecounting']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#wieiadedrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#extremehungerinrecovery', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoveryispossible', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoveryispossible', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#wieiadrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#weightgain', '#weightrestoration']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#quasirecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#recoverytok', '#3drecovery', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#edema', '#waterretention', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoveryispossible', '#recoverytok']"
healinghattie,7.40E+18,,"['#recovery', '#notion', '#help', '#healing']"
healinghattie,7.41E+18,,"['#recoveryispossible', '#recovery', '#ed', '#why']"
healinghattie,7.40E+18,,"['#edrecovery', '#recoveryjourney', '#recoverywarrior', '#mentalhealth', '#recoveryispossible', '#girlssupportgirls', '#strongertogether', '#onedayatatime', '#community', '#eatingdisorderrecovery', '#healing', '#healinghattie']"
healinghattie,7.50E+18,,"['#recoveryispossible', '#recoverytok', '#fearfood', '#foodfreedom', '#healingjourney']"
healinghattie,7.50E+18,,"['#recoveryispossible', '#recoverytok', '#fearfood', '#foodfreedom', '#beforeandafter', '#healingjourney']"
healinghattie,7.50E+18,,"['#bestfriend', '#recoveryispossible', '#recoverytok', '#fearfood', '#foodfreedom', '#healingjourney']"
healinghattie,7.50E+18,,"['#travel', '#flying', '#recoveryispossible', '#recoverytok', '#healingjourney']"
healinghattie,7.50E+18,,"['#recoveryispossible', '#recoverytok', '#fearfood', '#easter']"
healinghattie,7.50E+18,,"['#bigsister', '#recoveryispossible', '#recoverytok', '#healingjourney', '#support']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#fearfood', '#foodfreedom', '#healingjourney', '#series']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#HealingJourney', '#reasonswhy']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#HealingJourney', '#sister', '#birthdaygirl']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#HealingJourney', '#motivation']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#HealingJourney', '#motivation']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#beforeandafter', '#edrec0very', '#hope']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#beforeandafter']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#edrec0very', '#awareness']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom', '#edrec0very']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom', '#travel', '#bali']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom', '#edrec0very']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#edrec0very']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney']"
healinghattie,7.49E+18,,[]
healinghattie,7.49E+18,,"['#british', '#iconic', '#bali', '#fyp']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#edrec0very', '#healingjourney']"
healinghattie,7.49E+18,,"['#recoveryispossible', '#recoverytok', '#edawarewness', '#healingjourney']"
healinghattie,7.49E+18,,"['#relatable', '#healingjourney', '#selflovejourney']"
healinghattie,7.48E+18,,"['#mum', '#rolemodel', '#recoveryispossible', '#recoverytok', '#healingjourney']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom', '#support']"
healinghattie,7.48E+18,,"['#siblingcheck', '#sister', '#recoveryispossible', '#recoverytok']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#foodfreedom', '#fyp']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#foodfreedom', '#healingjourney']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#foodfreedom', '#healingjourney']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#foodfreedom', '#healingjourney']"
healinghattie,7.48E+18,,"['#alzheimers', '#granny', '#heartbreak']"
healinghattie,7.48E+18,,"['#bodypositivity', '#recoveryispossible', '#recoverytok', '#healingjourney']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#opinion']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#motivation']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#mentalhealth', '#awareness', '#healingjourney', '#journaling']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#awareness', '#healingjourney']"
healinghattie,7.48E+18,,"['#alzheimers', '#recoveryispossible', '#recoverytok', '#awareness', '#healingjourney']"
healinghattie,7.48E+18,,"['#edrec0very', '#recoveryispossible', '#recoverytok', '#awareness']"
healinghattie,7.48E+18,,"['#recoveryispossible', '#recoverytok', '#healingjourney', '#motivation']"
healinghattie,7.47E+18,,"['#recoveryispossible', '#recoverytok', '#mentalhealth', '#mentalhealthmatters']"
healinghattie,7.47E+18,,"['#reminder', '#girlssupportgirls']"
healinghattie,7.47E+18,,"['#recoveryispossible', '#recoverytok', '#motivation']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#wieiadedrecovery']"
lvrecovery,7.37E+18,,"['#lvrecovery', '#foodfreedom', '#recoverycoach', '#recoveryispossible', '#healyourrelationshipwithfood', '#edsheeranrecoveryy', '#edrec0very', '#mentalhealth', '#commitment', '#anarec0very', '#recovery', '#fypシedrec0very', '#mindset']"
lvrecovery,7.25E+18,,"['#edrec0very', '#mybody', '#recoveryprocess', '#weightgain', '#weightgainjourney', '#weightgainprocess', '#recoveryweightgain', '#stoamchproblems', '#beautiful', '#beautifuljustthewayyouare', '#recoveryispossible', '#edrecocery', '#fyp', '#edrecocery', '#anarecoveryy', '#loveyourself', '#lvrecovery', '#edrecoverycoaching', '#coaching', '#workwithme', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#quasirecovery', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#metabolism', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#purging', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#wieiadedrecovery', '#recoverytiktok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#wieiadedrecovery', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#weightgain', '#weightrestoration', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#snack', '#recoverytok']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.50E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#mealplan', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#weightrestoration']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#stress', '#anxiety', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#extremehungerinrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#breakfast', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#wieiadrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#weightgain', '#weightrestoration', '#recoveryweightgain']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#allinrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#bloating', '#digestivehealth', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible', '#therecoveryaudit']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#dietculture', '#diets']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#binging', '#bedrecovery', '#extremehungerinrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible', '#extremehungerinrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#quasirecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#metabolism', '#extremehungerinrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#foodshop', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#recoveryispossible', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#calories', '#caloriecounting']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#wieiadedrecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#extremehungerinrecovery', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoveryispossible', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoveryispossible', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoverytok', '#wieiadrecovery']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#weightgain', '#weightrestoration']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#quasirecovery', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#recoverytok', '#3drecovery', '#recoveryispossible']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#edema', '#waterretention', '#recoverytok']"
lvrecovery,7.49E+18,,"['#lvrecovery', '#recoverytiktok', '#3drecovery', '#recoveryispossible', '#recoverytok']"
rmoneyrecoveryeats,7.50E+18,,['#foryoupage']
rmoneyrecoveryeats,7.50E+18,,"['#edrec0very', '#ednotsheeranrec0very', '#ed', '#mentalhealth', '#foryoupage', '#chooserecovery']"
rmoneyrecoveryeats,7.50E+18,,"['#edrec0very', '#ednotsheeranrec0very', '#ed', '#mentalhealth', '#foryoupage', '#chooserecovery']"
rmoneyrecoveryeats,7.50E+18,,"['#edrec0very', '#ednotsheeranrec0very', '#ed', '#mentalhealth', '#foryoupage', '#edsnofun', '#chooserecovery', '#fyp']"
rmoneyrecoveryeats,7.50E+18,,"['#edrec0very', '#ednotsheeranrec0very', '#ed', '#mentalhealth', '#foryoupage', '#edsnofun', '#fypシ']"
